Timestamp,CPU usage [MHZ],CPU capacity provisioned
2013-07-20 14:00:00,5602672.064528664,43691251.73114375
2013-07-20 15:00:00,5451565.230524023,43691251.73114375
2013-07-20 16:00:00,5474202.953003513,43691251.73114375
2013-07-20 17:00:00,5243015.047482019,43691251.71748176
2013-07-20 18:00:00,5063837.266857188,43691251.72250475
2013-07-20 19:00:00,4682869.82475445,43691251.73904173
2013-07-20 20:00:00,4172271.932485661,43691251.77294573
2013-07-20 21:00:00,3635162.282631643,43691251.87415474
2013-07-20 22:00:00,3070062.7343235263,43691251.82583374
2013-07-20 23:00:00,2725691.1636668346,43691251.82529573
2013-07-21 00:00:00,2512239.1118647987,43691251.91467174
2013-07-21 01:00:00,2201554.39382276,43691251.850783736
2013-07-21 02:00:00,2061746.6165604102,43691251.85232373
2013-07-21 03:00:00,1901433.3160489423,43691251.850783736
2013-07-21 04:00:00,1865771.6052698174,43691251.850783736
2013-07-21 05:00:00,1691952.4468900324,43691251.850783736
2013-07-21 06:00:00,1557373.9760886363,43691251.850783736
2013-07-21 07:00:00,1546546.6528014808,43691251.850783736
2013-07-21 08:00:00,1570574.219844363,43691251.850783736
2013-07-21 09:00:00,1605224.906235321,43691251.850783736
2013-07-21 10:00:00,2056841.9160770983,43691251.850783736
2013-07-21 11:00:00,2242436.177634799,43691251.850783736
2013-07-21 12:00:00,2260004.834442128,43691251.850783736
2013-07-21 13:00:00,2043170.6840755013,43691251.850783736
2013-07-21 14:00:00,2156929.74498056,43691251.850783736
2013-07-21 15:00:00,2022307.2374956333,43691251.850783736
2013-07-21 16:00:00,1761661.6812983605,43691251.850783736
2013-07-21 17:00:00,1711414.6809326545,43691251.850783736
2013-07-21 18:00:00,2060789.9522481342,43691251.85722173
2013-07-21 19:00:00,1936722.1835470654,43691251.87653572
2013-07-21 20:00:00,1784812.6835994208,43691251.87653572
2013-07-21 21:00:00,1947954.523308316,43691251.87653572
2013-07-21 22:00:00,1745659.567847261,43691251.87653572
2013-07-21 23:00:00,1650794.1816111917,43691251.87653572
2013-07-22 00:00:00,1758728.5029916232,43691251.87653572
2013-07-22 01:00:00,1748668.7986892022,43691251.87653572
2013-07-22 02:00:00,1746109.0810825634,43691251.87653572
2013-07-22 03:00:00,1708768.4615308475,43691251.87653572
2013-07-22 04:00:00,1709164.6309921003,43691251.87653572
2013-07-22 05:00:00,1664398.2247251717,43691251.87653572
2013-07-22 06:00:00,1564388.0048179158,43691251.87653572
2013-07-22 07:00:00,1570448.7497947575,43712051.87084771
2013-07-22 08:00:00,1757123.6720881714,43753651.85965171
2013-07-22 09:00:00,1833803.8204723345,43753651.86605469
2013-07-22 10:00:00,2592092.8462180784,43369015.738398686
2013-07-22 11:00:00,3183668.045917858,43445091.7064587
2013-07-22 12:00:00,2665069.9942569016,43753651.82937372
2013-07-22 13:00:00,2911061.2143048034,43765355.84084969
2013-07-22 14:00:00,2514780.858037355,44104771.74264166
2013-07-22 15:00:00,2345465.3522706097,44104771.749645695
2013-07-22 16:00:00,2214903.098918218,44104771.7800437
2013-07-22 17:00:00,2088606.9347577144,44104771.77501572
2013-07-22 18:00:00,1861598.7966450641,44104771.77501572
2013-07-22 19:00:00,1644110.7368657452,44104771.77501572
2013-07-22 20:00:00,1870961.9460049372,44104771.77601272
2013-07-22 21:00:00,1959486.1553672552,44104771.78457772
2013-07-22 22:00:00,2005921.449116589,44104771.761197746
2013-07-22 23:00:00,1929955.348320924,44104771.75226175
2013-07-23 00:00:00,2143563.7957035406,44104771.745579764
2013-07-23 01:00:00,2164790.2579690344,44104771.74242374
2013-07-23 02:00:00,1909096.4925380647,44104771.74242374
2013-07-23 03:00:00,1582196.2189502057,44104771.74242374
2013-07-23 04:00:00,1555330.9243212873,44104771.74242374
2013-07-23 05:00:00,1482877.9900756606,44104771.74242374
2013-07-23 06:00:00,1592944.6583426767,44020981.65046974
2013-07-23 07:00:00,1675754.0991760432,44104771.743799746
2013-07-23 08:00:00,1919818.6092196668,44104771.742243744
2013-07-23 09:00:00,2228067.5121627776,44135971.735969715
2013-07-23 10:00:00,2673935.3472102215,44135971.74976879
2013-07-23 11:00:00,2188423.610458173,44135971.76754875
2013-07-23 12:00:00,2301573.0927689928,44206171.75806878
2013-07-23 13:00:00,2392629.1536397673,44229571.759563774
2013-07-23 14:00:00,2674200.6343541904,44229571.74843975
2013-07-23 15:00:00,4186934.457564042,44229571.793651804
2013-07-23 16:00:00,4989267.50399681,44375171.8275348
2013-07-23 17:00:00,5213993.196266939,44479171.78632282
2013-07-23 18:00:00,5219019.049087381,44479171.76503182
2013-07-23 19:00:00,5157603.42841255,44479171.750511825
2013-07-23 20:00:00,5204241.3160718,44479171.75059983
2013-07-23 21:00:00,4960345.816049319,44479171.797360815
2013-07-23 22:00:00,5062040.119671459,44479171.801595815
2013-07-23 23:00:00,5086392.789564661,44479171.794143826
2013-07-24 00:00:00,5153219.63688679,44479171.794143826
2013-07-24 01:00:00,5135969.090284732,44479171.794143826
2013-07-24 02:00:00,5047696.316626188,44479171.794143826
2013-07-24 03:00:00,4646190.186871615,44479171.794143826
2013-07-24 04:00:00,4573597.329339749,44479171.794143826
2013-07-24 05:00:00,4639871.00277036,44479171.727249786
2013-07-24 06:00:00,4149026.104607256,44479171.713359796
2013-07-24 07:00:00,3402419.001361301,44479171.712947786
2013-07-24 08:00:00,2550779.004591849,44479171.74781978
2013-07-24 09:00:00,2048631.8944032134,44510371.75126382
2013-07-24 10:00:00,1859796.5911791776,44510371.77959981
2013-07-24 11:00:00,1880304.0920210576,44510371.77959981
2013-07-24 12:00:00,1916266.4163282968,44510371.783493824
2013-07-24 13:00:00,1742719.3527287361,44510371.783847824
2013-07-24 14:00:00,3144164.7672254224,44538971.78954084
2013-07-24 15:00:00,5510638.654059086,44580571.79895682
2013-07-24 16:00:00,5692824.613595538,44635171.79374785
2013-07-24 17:00:00,5268077.289199324,44666371.77966784
2013-07-24 18:00:00,3814238.835640385,44666371.77413984
2013-07-24 19:00:00,2279497.976899942,44666371.754315816
2013-07-24 20:00:00,2531298.6548663033,38079917.73716404
2013-07-24 21:00:00,4887236.496175764,37798399.09426492
2013-07-24 22:00:00,3158569.9010256226,29804351.768130135
2013-07-24 23:00:00,5479894.505048629,44666371.74186985
2013-07-25 00:00:00,4819471.917030522,44666371.760129824
2013-07-25 01:00:00,2637136.965882658,44666371.75161586
2013-07-25 02:00:00,2088764.9775746441,44666371.76784982
2013-07-25 03:00:00,1544832.9745520884,44666371.745027795
2013-07-25 04:00:00,1736503.406183836,44666371.7706018
2013-07-25 05:00:00,2985370.302969908,44666371.79942381
2013-07-25 06:00:00,1795851.688122727,44666371.80217781
2013-07-25 07:00:00,1796007.9668402148,44666371.79466385
2013-07-25 08:00:00,1603397.9913104435,44666371.77916684
2013-07-25 09:00:00,1618139.1348590667,44591625.63296782
2013-07-25 10:00:00,1582350.1616716862,44666371.75231583
2013-07-25 11:00:00,1834275.2029087367,44666371.76232883
2013-07-25 12:00:00,2121175.2997169793,44666371.760662846
2013-07-25 13:00:00,2271964.8604501183,44666371.76518686
2013-07-25 14:00:00,2602433.6989811137,44666371.78779089
2013-07-25 15:00:00,4631830.045052628,44666371.81590393
2013-07-25 16:00:00,6433805.439750922,44666371.87229395
2013-07-25 17:00:00,5517233.0769095095,44666371.8942119
2013-07-25 18:00:00,5599765.831228062,44666371.901755884
2013-07-25 19:00:00,6557575.401020012,44666371.91219795
2013-07-25 20:00:00,6402235.125591678,44666371.89067591
2013-07-25 21:00:00,6126057.656947363,44666371.90773591
2013-07-25 22:00:00,7968479.044812389,44666371.93721989
2013-07-25 23:00:00,7865332.257347123,44666371.940707885
2013-07-26 00:00:00,6239202.289520755,44666371.946629904
2013-07-26 01:00:00,5570136.6099473685,44666371.94870393
2013-07-26 02:00:00,5926935.437611165,44666371.942895934
2013-07-26 03:00:00,5783666.812235953,44666371.93862391
2013-07-26 04:00:00,6247744.770657223,44666371.93862391
2013-07-26 05:00:00,4500659.836939672,44666371.93862391
2013-07-26 06:00:00,3910476.6073279763,44666371.92251792
2013-07-26 07:00:00,4683814.885350343,44666371.882421926
2013-07-26 08:00:00,6211094.916121419,44666371.8224759
2013-07-26 09:00:00,5840956.831869588,44666371.820519894
2013-07-26 10:00:00,5649853.900557729,44666371.81828788
2013-07-26 11:00:00,4349206.323447667,44666371.81079388
2013-07-26 12:00:00,2871400.5917871585,44707971.82825791
2013-07-26 13:00:00,2088378.141802908,44728771.84164791
2013-07-26 14:00:00,2592457.9964728104,44728771.83297391
2013-07-26 15:00:00,2540705.973467279,44728771.86287992
2013-07-26 16:00:00,2781242.175585273,44728771.87715188
2013-07-26 17:00:00,2056152.7841328953,44728771.89009189
2013-07-26 18:00:00,6262760.840697895,44728771.880718894
2013-07-26 19:00:00,3237457.281891314,44728771.87766788
2013-07-26 20:00:00,1931743.2393172553,44728771.90099688
2013-07-26 21:00:00,1366134.3147246984,44728771.83694787
2013-07-26 22:00:00,1472927.4396593927,44728771.83694787
2013-07-26 23:00:00,2051411.831291865,44728771.83694787
2013-07-27 00:00:00,1517532.5719115564,44728771.83694787
2013-07-27 01:00:00,4653889.96278726,44728771.836967885
2013-07-27 02:00:00,3230942.4559827754,44728771.8340829
2013-07-27 03:00:00,1363875.3624008284,44728771.833107896
2013-07-27 04:00:00,1327494.1129088888,44728771.833107896
2013-07-27 05:00:00,1487562.112397805,44728771.81630792
2013-07-27 06:00:00,1943375.278876987,44728771.799507916
2013-07-27 07:00:00,1257490.191519122,44728771.799507916
2013-07-27 08:00:00,5003436.357965654,44728771.833107896
2013-07-27 09:00:00,2461557.093731963,44728771.82587591
2013-07-27 10:00:00,1188478.3794711635,44728771.8222599
2013-07-27 11:00:00,1249644.5658854486,44728771.8222599
2013-07-27 12:00:00,1387214.7850379676,44728771.84219591
2013-07-27 13:00:00,1880226.7890921906,44728771.85151593
2013-07-27 14:00:00,1692616.8506248225,44728771.851263925
2013-07-27 15:00:00,4896771.07596905,44728771.850771934
2013-07-27 16:00:00,1970002.4344971753,44728771.85086795
2013-07-27 17:00:00,1721103.9515264593,44728771.85086795
2013-07-27 18:00:00,1273021.0267424348,44728771.85086795
2013-07-27 19:00:00,1376605.599455594,44728771.849415936
2013-07-27 20:00:00,1835182.9155452936,44728771.700035945
2013-07-27 21:00:00,1430835.3419668432,44728771.68646794
2013-07-27 22:00:00,4034807.2933190293,44728771.68646794
2013-07-27 23:00:00,3355401.456325632,44728771.68646794
2013-07-28 00:00:00,1905978.9536760463,44728771.71568394
2013-07-28 01:00:00,1412540.460363438,44728771.71833994
2013-07-28 02:00:00,1427786.8072646528,44728771.720011935
2013-07-28 03:00:00,1958627.1975097528,44728771.719395936
2013-07-28 04:00:00,2066921.1959316332,44728771.719395936
2013-07-28 05:00:00,1297853.650146711,44728771.719395936
2013-07-28 06:00:00,1309311.2644268225,44728771.719395936
2013-07-28 07:00:00,1285956.5495370063,44728771.719395936
2013-07-28 08:00:00,1247204.3586850455,44728771.719395936
2013-07-28 09:00:00,1303260.5558363479,44728771.719395936
2013-07-28 10:00:00,1266093.096210329,44728771.719395936
2013-07-28 11:00:00,1605454.9577595573,44728771.71946192
2013-07-28 12:00:00,5171459.841220175,44728771.754843935
2013-07-28 13:00:00,5203079.446432147,44728771.75489194
2013-07-28 14:00:00,5282642.716205381,44728771.75489194
2013-07-28 15:00:00,4606969.5157769,44728771.734667934
2013-07-28 16:00:00,2191260.2629704974,44728771.70596793
2013-07-28 17:00:00,2443783.838639409,44728771.727879934
2013-07-28 18:00:00,4901332.860093844,44759971.715123914
2013-07-28 19:00:00,5178328.544224487,44822371.715403914
2013-07-28 20:00:00,5157573.151111815,44822371.73560791
2013-07-28 21:00:00,5143804.577298154,44822371.73573991
2013-07-28 22:00:00,3221058.404180901,44822371.73331591
2013-07-28 23:00:00,1591614.1373599416,44822371.692271896
2013-07-29 00:00:00,1481438.0941680844,44822371.689107895
2013-07-29 01:00:00,1401952.5309234767,44822371.689107895
2013-07-29 02:00:00,1381744.0687601496,44822371.689107895
2013-07-29 03:00:00,1336677.368373009,44822371.688887894
2013-07-29 04:00:00,1340510.4369715797,44822371.6888439
2013-07-29 05:00:00,1289899.2911867884,44822371.6888439
2013-07-29 06:00:00,1255825.5447321192,44825297.688689895
2013-07-29 07:00:00,1344797.7664545814,44857483.686995886
2013-07-29 08:00:00,1516054.0222814758,44877283.68233487
2013-07-29 09:00:00,1916658.6684998558,44951313.66209088
2013-07-29 10:00:00,2060519.0968243484,44981395.62072481
2013-07-29 11:00:00,2344473.2586708968,45038595.62412583
2013-07-29 12:00:00,2374771.9376104157,44761683.858710825
2013-07-29 13:00:00,5911469.988369184,45074995.8274638
2013-07-29 14:00:00,4162391.497703593,44793161.95132173
2013-07-29 15:00:00,6017017.515810503,45100995.88685569
2013-07-29 16:00:00,3945825.6284649842,45262195.87305569
2013-07-29 17:00:00,5133316.678204181,45262195.873015694
2013-07-29 18:00:00,3845929.9118634528,45262195.872575715
2013-07-29 19:00:00,5262400.673278055,45262195.872575715
2013-07-29 20:00:00,4140556.3149308334,45262195.87972773
2013-07-29 21:00:00,4962657.658268897,45262195.89238774
2013-07-29 22:00:00,4049749.8331243987,45262195.793151714
2013-07-29 23:00:00,4268827.083552113,45262195.7921517
2013-07-30 00:00:00,1891900.6655015782,45262195.79471772
2013-07-30 01:00:00,1506354.3739505354,45262195.80026372
2013-07-30 02:00:00,1406846.9447109606,45262195.80026372
2013-07-30 03:00:00,1367854.0729738462,45262195.7967437
2013-07-30 04:00:00,1381810.3358679002,45262195.79623769
2013-07-30 05:00:00,1283623.9565708202,45262195.7963037
2013-07-30 06:00:00,1298639.500741505,45262195.7963037
2013-07-30 07:00:00,1327091.087137206,45262195.7963037
2013-07-30 08:00:00,1462635.9710412777,45262195.7963037
2013-07-30 09:00:00,1548156.7417440747,45347995.76399669
2013-07-30 10:00:00,1633165.633455179,45355795.74670768
2013-07-30 11:00:00,1637948.4449946785,45355795.71841474
2013-07-30 12:00:00,2653264.0753257703,45410395.64214373
2013-07-30 13:00:00,1607020.9003032881,45055483.656329684
2013-07-30 14:00:00,3732972.453739503,45252757.728730716
2013-07-30 15:00:00,3367194.682368431,45418195.69823369
2013-07-30 16:00:00,2916355.937431959,45273995.705230765
2013-07-30 17:00:00,5940968.246006738,45418195.77635377
2013-07-30 18:00:00,4832172.632584633,45418195.78758377
2013-07-30 19:00:00,4578361.025758531,45418195.784579776
2013-07-30 20:00:00,5652170.227336799,45418195.77299478
2013-07-30 21:00:00,4064628.0238427734,45418195.74494977
2013-07-30 22:00:00,0.0,0.0
2013-07-30 23:00:00,0.0,0.0
2013-07-31 00:00:00,0.0,0.0
2013-07-31 01:00:00,0.0,0.0
2013-07-31 02:00:00,0.0,0.0
2013-07-31 03:00:00,0.0,0.0
2013-07-31 04:00:00,0.0,0.0
2013-07-31 05:00:00,0.0,0.0
2013-07-31 06:00:00,0.0,0.0
2013-07-31 07:00:00,0.0,0.0
2013-07-31 08:00:00,0.0,0.0
2013-07-31 09:00:00,0.0,0.0
2013-07-31 10:00:00,0.0,0.0
2013-07-31 11:00:00,0.0,0.0
2013-07-31 12:00:00,0.0,0.0
2013-07-31 13:00:00,0.0,0.0
2013-07-31 14:00:00,0.0,0.0
2013-07-31 15:00:00,0.0,0.0
2013-07-31 16:00:00,0.0,0.0
2013-07-31 17:00:00,0.0,0.0
2013-07-31 18:00:00,0.0,0.0
2013-07-31 19:00:00,0.0,0.0
2013-07-31 20:00:00,0.0,0.0
2013-07-31 21:00:00,0.0,0.0
2013-07-31 22:00:00,1397849.5905038728,45847171.58040976
2013-07-31 23:00:00,1439538.6012080624,45847171.56314376
2013-08-01 00:00:00,1502857.012104157,45847171.56314376
2013-08-01 01:00:00,1450155.6256345513,45847171.58123974
2013-08-01 02:00:00,1439259.8499563143,45847171.59933574
2013-08-01 03:00:00,1484706.4218829165,45847171.600501746
2013-08-01 04:00:00,1436032.9829130068,45847171.61895977
2013-08-01 05:00:00,1340361.8031342987,45847171.62177577
2013-08-01 06:00:00,1366769.8393537232,45847171.62177577
2013-08-01 07:00:00,1407601.3296855232,45834171.626865774
2013-08-01 08:00:00,1581500.8009225721,45815971.63399178
2013-08-01 09:00:00,2204920.303341332,45815971.6338238
2013-08-01 10:00:00,2367623.8871594868,45815971.7230649
2013-08-01 11:00:00,2573011.2376891226,45815971.74867991
2013-08-01 12:00:00,3469126.194934849,45815971.742541865
2013-08-01 13:00:00,3057579.221236435,45815971.78321491
2013-08-01 14:00:00,2857679.650044278,45815971.97362789
2013-08-01 15:00:00,5264192.753859874,45815972.006656915
2013-08-01 16:00:00,6299557.521484722,45815971.99417389
2013-08-01 17:00:00,5957500.537076288,45815972.005681895
2013-08-01 18:00:00,6018557.540631377,45815971.995815895
2013-08-01 19:00:00,6106860.716324823,45607947.96414081
2013-08-01 20:00:00,6183339.456250319,45815971.892952815
2013-08-01 21:00:00,6068655.59377936,45815971.91708584
2013-08-01 22:00:00,6171804.441940131,45815971.91826982
2013-08-01 23:00:00,6199799.218507745,45815971.906449825
2013-08-02 00:00:00,6377961.346178692,45815971.90221583
2013-08-02 01:00:00,5588210.863616819,45815971.90221583
2013-08-02 02:00:00,5077910.604373045,45815971.90221583
2013-08-02 03:00:00,5050599.332320852,45815971.90221583
2013-08-02 04:00:00,5047707.725344435,45815971.904195815
2013-08-02 05:00:00,4875200.80381022,45815971.90916782
2013-08-02 06:00:00,4878522.985644891,45815971.90907982
2013-08-02 07:00:00,5274888.648945452,45815971.89910785
2013-08-02 08:00:00,5295957.657463732,45815971.88374386
2013-08-02 09:00:00,6249532.440127009,45815971.89676687
2013-08-02 10:00:00,6211153.544105807,45815971.93530083
2013-08-02 11:00:00,6546464.33180322,45815971.93245587
2013-08-02 12:00:00,5798440.432599047,45815971.95125986
2013-08-02 13:00:00,4996994.3338992195,42657849.75594091
2013-08-02 14:00:00,2050388.8327598842,22078611.779119063
2013-08-02 15:00:00,4394358.676953345,45815971.94987085
2013-08-02 16:00:00,3517430.1965526263,45815971.88110986
2013-08-02 17:00:00,3044243.0343166473,45815971.88787887
2013-08-02 18:00:00,2929722.117158675,45815971.96300089
2013-08-02 19:00:00,2478828.2178439507,45815972.02034089
2013-08-02 20:00:00,2369797.857524401,45815971.982554905
2013-08-02 21:00:00,2721993.955880744,45815971.935772866
2013-08-02 22:00:00,2508343.3970569046,45815971.90781583
2013-08-02 23:00:00,2479194.273071751,45815971.91465984
2013-08-03 00:00:00,3039215.1280896785,45815971.86282577
2013-08-03 01:00:00,3537117.9616425745,45815971.87288079
2013-08-03 02:00:00,5751888.385822992,45815971.90151175
2013-08-03 03:00:00,3838354.2668427983,45815971.96508771
2013-08-03 04:00:00,5686632.156165715,45815971.9337417
2013-08-03 05:00:00,2995435.387668342,45815971.94181067
2013-08-03 06:00:00,2827931.6843599393,45815971.906322695
2013-08-03 07:00:00,2339846.6559464424,45815971.92971481
2013-08-03 08:00:00,2532260.610846952,45815971.96271378
2013-08-03 09:00:00,4494138.770146988,45815971.94779779
2013-08-03 10:00:00,3001795.1729918947,45815971.90287882
2013-08-03 11:00:00,2311926.750279893,45815971.879272826
2013-08-03 12:00:00,2364918.374064717,45815971.83925578
2013-08-03 13:00:00,5035538.715784193,45815971.81541577
2013-08-03 14:00:00,2497376.7935860897,45815971.934185795
2013-08-03 15:00:00,2951391.008320145,45815971.955448784
2013-08-03 16:00:00,4270848.495745704,45815971.94854278
2013-08-03 17:00:00,5052550.667992965,45815971.90597977
2013-08-03 18:00:00,2701173.686969549,45815971.901303805
2013-08-03 19:00:00,2218731.9143223013,45815971.897915825
2013-08-03 20:00:00,2271291.7587074237,45815971.90050468
2013-08-03 21:00:00,5537690.638698435,45815971.88824168
2013-08-03 22:00:00,3716597.426204079,45815971.9036577
2013-08-03 23:00:00,2154646.7542426866,45815971.90552267
2013-08-04 00:00:00,2370034.662856475,45815971.90657168
2013-08-04 01:00:00,4479732.268604444,45815971.90657168
2013-08-04 02:00:00,3827100.617499105,45815971.92872368
2013-08-04 03:00:00,2109751.4610851556,45815971.943459675
2013-08-04 04:00:00,1752584.1855518522,45815971.94359168
2013-08-04 05:00:00,2614955.5110167363,45815971.94359168
2013-08-04 06:00:00,5394094.671996767,45815971.94359168
2013-08-04 07:00:00,2417693.7373274146,45815971.932307675
2013-08-04 08:00:00,2190260.661105212,45815971.924247675
2013-08-04 09:00:00,1383540.4194131044,45815971.92693167
2013-08-04 10:00:00,5051815.340890065,45815971.92823768
2013-08-04 11:00:00,2655046.1113566225,45815971.917288706
2013-08-04 12:00:00,1372176.6717336245,45815971.91017171
2013-08-04 13:00:00,1376539.550467872,45815971.91017171
2013-08-04 14:00:00,3813416.117928007,45815971.91017171
2013-08-04 15:00:00,4191241.5939278514,45815971.91017171
2013-08-04 16:00:00,1628778.57349528,45815971.91694774
2013-08-04 17:00:00,1966472.7548707696,45815971.910835735
2013-08-04 18:00:00,2972393.3967943466,45815971.89256373
2013-08-04 19:00:00,4256359.450561663,45815971.90062374
2013-08-04 20:00:00,1761904.061002162,45815971.912883736
2013-08-04 21:00:00,1308839.6236622143,45815971.91046575
2013-08-04 22:00:00,1515223.0685969212,45815971.90321174
2013-08-04 23:00:00,5265068.821303442,45815971.90321174
2013-08-05 00:00:00,2789219.2185011543,45815971.90321174
2013-08-05 01:00:00,1901583.8916672005,45815971.89873174
2013-08-05 02:00:00,1509096.1028917802,45815971.89865175
2013-08-05 03:00:00,5155452.157212298,45815971.89865175
2013-08-05 04:00:00,2602671.5069076153,45815971.88014373
2013-08-05 05:00:00,1312320.0368618446,45815971.86692373
2013-08-05 06:00:00,1282722.4973476885,45815971.86692373
2013-08-05 07:00:00,3727886.3176457724,45815971.86692373
2013-08-05 08:00:00,4206583.659624986,45815971.88018374
2013-08-05 09:00:00,3355380.9839919144,45815971.90760776
2013-08-05 10:00:00,4698647.441602811,45815971.91269176
2013-08-05 11:00:00,3295755.974486491,45636881.92366164
2013-08-05 12:00:00,4091714.465362587,45815971.84682576
2013-08-05 13:00:00,3127432.0323252585,45815971.805660725
2013-08-05 14:00:00,2865597.365396055,45815971.818850674
2013-08-05 15:00:00,4275767.832964071,45815971.91333966
2013-08-05 16:00:00,8206835.465600036,45815971.90588168
2013-08-05 17:00:00,6964846.330087557,45815971.92098266
2013-08-05 18:00:00,6407148.714974937,45815971.98189963
2013-08-05 19:00:00,4916394.82086818,45815971.986438625
2013-08-05 20:00:00,5517406.4706612155,42919386.73630081
2013-08-05 21:00:00,2843602.774485989,45706346.04427771
2013-08-05 22:00:00,6529573.682404394,45815971.9440677
2013-08-05 23:00:00,6640441.808962813,45815971.91717871
2013-08-06 00:00:00,6706025.370229332,45815971.84351877
2013-08-06 01:00:00,6291511.891016823,45815971.902837776
2013-08-06 02:00:00,5041760.030509891,45815971.974595755
2013-08-06 03:00:00,3636477.325423825,45815971.94791674
2013-08-06 04:00:00,2726470.5822291295,45815971.94350772
2013-08-06 05:00:00,2313035.9605662096,41997974.28010083
2013-08-06 06:00:00,2463524.7714169943,45815971.938240714
2013-08-06 07:00:00,2532006.299201068,45815972.02002779
2013-08-06 08:00:00,2635676.673283667,45815972.03779079
2013-08-06 09:00:00,3443153.8237221646,45815972.03959878
2013-08-06 10:00:00,4498832.911042614,45815971.97615773
2013-08-06 11:00:00,2365085.2961089015,45815971.97247269
2013-08-06 12:00:00,2639376.248698856,45815971.99936478
2013-08-06 13:00:00,2576472.117375377,45815972.01874274
2013-08-06 14:00:00,3081261.004587247,45815972.01244275
2013-08-06 15:00:00,4295411.228657894,45815971.95199981
2013-08-06 16:00:00,6904366.592942296,45815971.94095186
2013-08-06 17:00:00,7633897.363111856,45815971.942591846
2013-08-06 18:00:00,9243088.874881772,45815972.02316388
2013-08-06 19:00:00,7068401.223564865,45815972.05202688
2013-08-06 20:00:00,9632077.93418664,45815972.06933488
2013-08-06 21:00:00,7137221.436130686,45815972.01438682
2013-08-06 22:00:00,6093122.7014910495,45815971.995425805
2013-08-06 23:00:00,6401091.013421233,45815971.922449835
2013-08-07 00:00:00,8778939.26929046,45815971.950625874
2013-08-07 01:00:00,5864328.035939365,45815971.98911491
2013-08-07 02:00:00,4750883.032561985,45815971.9820759
2013-08-07 03:00:00,6068108.894522637,45815971.994609885
2013-08-07 04:00:00,6501356.540240678,45815972.0279449
2013-08-07 05:00:00,5208681.614153809,45815972.00258387
2013-08-07 06:00:00,6934654.5885206815,45815971.98128585
2013-08-07 07:00:00,7395572.272586936,45815971.97866785
2013-08-07 08:00:00,5155053.517506559,46044771.94441587
2013-08-07 09:00:00,5174578.153365837,46065571.940587856
2013-08-07 10:00:00,6929320.595466788,46065571.93065585
2013-08-07 11:00:00,9297941.604575701,46065571.95407581
2013-08-07 12:00:00,6219663.674461115,46065571.97599579
2013-08-07 13:00:00,5128348.436932047,46065571.97204178
2013-08-07 14:00:00,6634827.462351432,46065571.9567278
2013-08-07 15:00:00,7371347.746126335,46065571.91014383
2013-08-07 16:00:00,3859060.355170479,46065571.91187178
2013-08-07 17:00:00,3048848.1310770153,46065571.91693982
2013-08-07 18:00:00,3957504.60638444,46065571.91736281
2013-08-07 19:00:00,6364172.129667451,46065571.919803835
2013-08-07 20:00:00,3554468.9520914094,46065571.8854658
2013-08-07 21:00:00,3128520.8828262123,46065571.836978815
2013-08-07 22:00:00,3006068.376127415,46065571.83808385
2013-08-07 23:00:00,4615390.020659369,46065571.79954186
2013-08-08 00:00:00,5813194.627459245,46065571.831516854
2013-08-08 01:00:00,3226330.314609509,46065571.81290389
2013-08-08 02:00:00,2691014.7893754486,46065571.81956987
2013-08-08 03:00:00,3557334.872383097,46065571.85040185
2013-08-08 04:00:00,6280703.237481804,46062971.849615864
2013-08-08 05:00:00,3510670.801631493,46065571.827814884
2013-08-08 06:00:00,2814579.410606557,46065571.814015895
2013-08-08 07:00:00,3756290.37022212,45863733.87408281
2013-08-08 08:00:00,5128363.025790123,46065571.82541683
2013-08-08 09:00:00,8712963.59590516,46107171.83153478
2013-08-08 10:00:00,8858260.880020037,46315171.85136878
2013-08-08 11:00:00,6747304.518809722,46523171.786149815
2013-08-08 12:00:00,3321475.6699444866,46814371.668631725
2013-08-08 13:00:00,3243681.391703747,46814371.659515776
2013-08-08 14:00:00,3032101.088751869,46601207.68291382
2013-08-08 15:00:00,6080715.1609680345,46814371.556852795
2013-08-08 16:00:00,6074718.478669298,46814371.556773774
2013-08-08 17:00:00,6142515.860417912,46814371.58583282
2013-08-08 18:00:00,5978737.603007079,46814371.582225844
2013-08-08 19:00:00,6662142.552357408,46814371.57744785
2013-08-08 20:00:00,7690851.897191741,46814371.57639384
2013-08-08 21:00:00,9901674.65391055,46814371.583823845
2013-08-08 22:00:00,8692383.326971244,46814371.61214278
2013-08-08 23:00:00,10117566.133557826,46814371.61822177
2013-08-09 00:00:00,12142528.588634726,46814371.631496765
2013-08-09 01:00:00,11767924.28436385,46814371.622347765
2013-08-09 02:00:00,9983766.27850774,46814371.62270975
2013-08-09 03:00:00,7215701.319138425,46814371.61469178
2013-08-09 04:00:00,6353630.324849541,46814371.60892777
2013-08-09 05:00:00,7390858.243217782,46814371.61218577
2013-08-09 06:00:00,10729110.677894065,46814371.61179178
2013-08-09 07:00:00,9879061.75730345,46814371.58926779
2013-08-09 08:00:00,9313913.942971744,46814371.592678785
2013-08-09 09:00:00,9364780.74060589,46814371.58408256
2013-08-09 10:00:00,7182960.6886102455,46814371.563910596
2013-08-09 11:00:00,7496314.278457751,46814371.539063625
2013-08-09 12:00:00,5189653.560004835,46814371.54945165
2013-08-09 13:00:00,7025069.976960515,46814371.53370666
2013-08-09 14:00:00,5675356.27132623,46814371.50747366
